Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3414,IT,34,67802,8,45.9,61.2,Yes
3415,HR,39,72305,1,49.9,37.5,Yes
3416,Marketing,44,57262,5,48.6,76.5,Yes
3417,Marketing,54,32040,9,42.4,70.5,Yes
3418,HR,39,54398,5,50.8,80.3,Yes
3419,Marketing,30,60241,3,37.3,70.7,No
3420,IT,54,42938,3,42.9,56.6,No
3421,Marketing,53,51820,4,41.3,72.6,Yes
3422,Finance,38,39675,3,48.0,70.2,Yes
3423,Operations,40,47647,4,26.0,80.2,No
3424,IT,48,65949,9,41.8,61.2,Yes
3425,Finance,27,63161,7,48.7,56.1,No
3426,HR,56,38257,5,64.8,67.9,Yes
3427,IT,58,46540,5,45.4,64.7,Yes
3428,Operations,55,55685,2,36.3,57.4,Yes
3429,Operations,41,57718,7,50.4,57.2,Yes
3430,HR,46,47045,3,39.6,84.3,Yes
3431,HR,25,60717,5,34.1,64.6,Yes
3432,IT,31,54576,2,46.5,82.8,Yes
3433,Marketing,31,25000,2,55.6,97.8,Yes
3434,HR,45,48139,4,38.6,62.7,Yes
3435,Marketing,42,47797,4,43.3,55.5,No
3436,Finance,32,63139,8,50.5,50.9,No
3437,Operations,48,63352,9,53.2,82.4,No
3438,Marketing,37,34934,10,56.4,64.2,Yes
3439,Operations,47,60261,8,39.4,67.8,No
3440,Marketing,51,54112,10,44.0,61.0,Yes
3441,Finance,37,56517,2,27.6,64.8,Yes
3442,HR,28,47634,7,41.8,100.0,Yes
3443,Finance,37,54258,6,36.6,56.9,Yes
3444,HR,56,68803,6,46.1,35.9,Yes
3445,HR,37,56346,6,52.1,65.4,Yes
3446,Operations,33,54490,5,50.5,58.3,No
3447,Finance,56,49249,4,35.7,76.6,Yes
3448,Marketing,42,67627,4,41.8,66.3,Yes
3449,Finance,57,39630,4,48.7,83.4,No
3450,Operations,38,45376,3,46.0,35.7,No
3451,HR,53,38941,6,39.4,74.9,Yes
3452,Operations,27,57408,4,48.0,86.9,Yes
3453,IT,45,69156,8,51.1,60.3,Yes
3454,IT,48,51054,4,43.5,60.1,Yes
3455,Marketing,41,42167,5,37.1,59.6,No
3456,Operations,46,74637,6,48.0,58.1,Yes
3457,Marketing,23,60415,4,38.1,82.7,No
3458,Marketing,30,58330,5,55.6,52.3,Yes
3459,IT,49,52717,1,23.9,75.4,Yes
3460,Marketing,59,63028,2,42.4,43.3,Yes
3461,IT,24,58142,4,37.9,47.3,No
3462,HR,41,49224,3,50.7,67.7,Yes
3463,Operations,27,51234,2,56.5,49.9,Yes
3464,Marketing,54,42761,5,39.8,49.3,No
3465,IT,22,41265,7,37.5,83.8,No
3466,Finance,58,51440,5,50.2,73.1,No
3467,Marketing,27,68850,2,30.7,66.5,Yes
3468,HR,55,42590,8,47.0,75.3,Yes
3469,HR,36,65036,4,44.7,44.7,No
3470,Finance,47,45412,3,43.2,51.5,No
3471,IT,35,33560,3,38.3,69.2,Yes
3472,Marketing,28,61559,8,28.1,43.7,No
3473,IT,52,74545,5,52.8,44.2,Yes
3474,HR,45,44731,3,50.0,60.5,Yes
3475,IT,52,36161,10,44.5,68.3,Yes
3476,HR,50,60458,4,46.8,62.1,No
3477,IT,53,43921,3,43.8,51.8,No
3478,Finance,38,61439,6,52.9,52.5,Yes
3479,Operations,35,68817,2,43.4,61.8,No
3480,Finance,57,58967,7,44.7,76.6,Yes
3481,Finance,45,64717,2,46.2,88.2,No
3482,Operations,48,64799,7,41.9,66.4,Yes
3483,Operations,46,66879,5,44.3,36.4,No
3484,Marketing,53,55542,9,43.9,78.5,No
3485,Marketing,39,64348,3,39.5,75.3,Yes
3486,Finance,39,56972,4,37.4,57.0,No
3487,Finance,58,59695,5,43.4,62.2,No
3488,HR,47,91620,4,42.6,86.9,Yes
3489,HR,30,57899,7,53.5,89.1,No
3490,Marketing,56,37026,7,37.3,53.4,Yes
3491,Marketing,29,52630,3,40.5,98.6,Yes
3492,HR,41,51273,5,46.5,72.3,No
3493,HR,43,51822,7,48.2,100.0,No
3494,IT,40,66441,8,43.9,45.2,Yes
3495,IT,51,68567,3,51.5,57.4,Yes
3496,HR,49,53732,3,44.2,32.8,Yes
3497,IT,56,38297,8,38.1,62.3,Yes
3498,Operations,32,56189,2,44.7,77.7,Yes
3499,Marketing,52,48479,5,51.0,92.8,Yes
3500,Marketing,57,57524,5,52.8,54.5,No
3501,HR,51,53548,3,52.6,70.5,Yes
3502,Finance,44,69596,7,46.5,60.7,Yes
3503,HR,40,58297,4,47.1,75.9,Yes
3504,IT,33,48517,4,49.7,63.2,No
3505,Finance,36,38373,4,32.0,61.1,Yes
3506,IT,52,54423,5,39.3,39.0,Yes
3507,Operations,58,54466,7,47.4,69.5,Yes
3508,IT,58,51850,2,37.1,87.1,No
3509,Operations,36,64303,5,54.2,46.2,Yes
3510,Operations,50,38406,7,53.5,78.9,No
3511,IT,47,45849,5,40.7,66.4,No
3512,IT,23,55635,0,37.7,34.0,No
3513,Operations,41,48285,4,48.4,60.0,No
3514,Finance,36,50719,0,34.8,61.0,Yes
3515,Operations,25,54276,3,46.1,71.7,Yes
3516,Marketing,43,63231,9,67.6,73.4,Yes
3517,Operations,59,53793,3,36.9,67.1,No
3518,Finance,44,31363,5,38.7,75.5,Yes
3519,Marketing,47,47766,5,40.1,51.5,No
3520,HR,32,60949,6,37.8,62.3,No
3521,HR,49,64152,2,38.2,62.8,No
3522,Finance,23,64814,6,58.8,82.6,Yes
3523,Operations,29,68214,5,45.5,37.4,No
3524,IT,50,56421,5,52.3,74.0,Yes
3525,Finance,32,58157,4,54.6,87.6,Yes
3526,Marketing,58,42833,5,30.6,66.9,Yes
3527,Marketing,39,28905,2,38.8,100.0,Yes
3528,HR,35,37989,4,37.7,57.7,No
3529,Marketing,31,46577,1,23.9,62.9,No
3530,Finance,56,38683,5,48.4,56.7,Yes
3531,Marketing,30,51484,6,47.4,61.7,No
3532,Finance,56,49454,3,55.6,74.4,No
3533,IT,32,66253,3,48.8,59.5,No
3534,HR,33,43370,3,24.1,52.7,No
3535,Marketing,24,56686,7,39.4,41.1,No
3536,Finance,35,49962,10,40.0,62.7,No
3537,Operations,49,42921,10,49.1,64.7,Yes
3538,HR,32,46267,11,23.8,60.4,Yes
3539,IT,46,30384,4,49.4,98.4,Yes
3540,Finance,42,63980,5,51.3,74.7,No
3541,IT,31,71827,5,43.0,56.9,No
3542,IT,36,51790,2,38.6,75.7,No
3543,Marketing,40,55348,6,54.4,77.3,Yes
3544,Marketing,43,51449,6,33.9,64.9,Yes
3545,Finance,42,45158,7,54.2,58.8,Yes
3546,Operations,53,63458,8,52.3,50.4,No
3547,Finance,44,58828,5,49.5,85.6,No
3548,Operations,34,25000,6,59.5,62.6,Yes
3549,IT,26,42584,5,45.1,62.1,No
3550,HR,25,30363,3,50.0,81.7,No
3551,Finance,49,73664,3,44.6,65.5,Yes
3552,Finance,35,52938,2,42.4,100.0,No
3553,Operations,29,57888,3,49.2,57.1,No
3554,IT,30,50760,4,42.6,59.4,No
3555,IT,56,68232,12,45.5,54.5,No
3556,Operations,58,65328,7,45.5,52.5,Yes
3557,IT,42,52414,8,41.8,71.1,No
3558,Marketing,39,75615,3,50.9,75.6,Yes
3559,HR,54,57223,6,30.8,59.3,Yes
3560,Finance,29,37478,6,39.4,65.6,No
3561,HR,38,56200,6,37.2,68.2,Yes
3562,Finance,52,61209,3,47.5,84.4,No
3563,Marketing,55,53401,5,43.1,55.9,No
3564,IT,27,50062,6,33.6,67.7,No
3565,Operations,43,76172,4,48.8,71.5,No
3566,Marketing,35,40769,6,46.8,71.1,Yes
3567,HR,24,25000,5,45.3,66.1,Yes
3568,Operations,33,74428,8,51.2,80.3,Yes
3569,IT,57,40287,7,49.2,54.6,No
3570,Marketing,33,51560,4,43.1,62.4,No
3571,Operations,23,50470,5,48.3,56.1,Yes
3572,Marketing,23,69780,3,56.0,55.1,No
3573,Marketing,36,72218,5,43.8,66.7,Yes
3574,IT,44,39491,10,55.0,79.9,No
3575,Finance,50,71282,4,60.2,53.3,Yes
3576,Operations,38,71060,6,47.6,78.8,Yes
3577,IT,53,55232,5,37.0,60.0,Yes
3578,Marketing,28,66190,4,42.6,50.6,Yes
3579,IT,51,67393,1,46.3,55.1,No
3580,Finance,49,51970,8,45.2,79.4,Yes
3581,Operations,35,53109,5,46.0,49.4,Yes
3582,Finance,51,62071,3,54.7,95.1,No
3583,HR,38,35457,4,38.2,67.1,Yes
3584,Operations,53,50754,3,47.9,39.5,Yes
3585,Finance,27,40595,6,52.4,49.4,No
3586,Marketing,45,72082,7,43.0,77.4,Yes
3587,Operations,27,50613,6,36.8,43.1,No
3588,Operations,48,58316,4,43.4,74.9,Yes
3589,IT,39,52379,1,36.7,47.5,No
3590,Marketing,45,51598,5,39.3,70.5,Yes
3591,HR,58,57531,4,49.7,84.8,Yes
3592,Finance,45,46232,4,47.1,70.7,No
3593,IT,59,52618,9,50.7,77.8,Yes
3594,Finance,55,52529,4,48.9,75.9,Yes
3595,HR,36,49921,2,43.4,47.9,No
3596,HR,32,59692,2,36.9,46.8,No
3597,Operations,43,49636,5,47.6,38.6,Yes
3598,HR,45,74333,4,40.7,69.6,No
3599,Finance,22,62547,5,43.9,63.5,Yes
3600,Marketing,39,38808,4,39.3,50.0,Yes
3601,Marketing,33,61610,6,52.2,70.0,Yes
3602,Operations,49,46726,6,27.1,89.1,Yes
3603,Finance,28,56628,7,49.1,75.4,Yes
3604,Finance,44,46225,11,46.2,85.6,No
3605,HR,42,28667,3,52.1,59.2,No
3606,Finance,55,54739,7,35.2,67.6,No
3607,IT,32,37787,6,44.6,69.8,No
3608,HR,43,60036,2,41.6,77.7,Yes
3609,IT,56,57097,2,43.7,42.0,Yes
3610,Operations,50,47753,8,45.1,87.6,Yes
3611,Marketing,49,76906,3,41.2,68.5,No
3612,Operations,39,40128,6,44.1,84.6,Yes
3613,Marketing,35,47507,5,54.9,80.8,Yes
3614,Operations,39,41551,7,56.6,32.9,No
3615,Finance,49,79495,3,46.9,70.0,No
3616,IT,45,71226,5,56.7,72.4,No
3617,Marketing,29,37934,0,33.4,61.7,Yes
3618,HR,29,45093,4,51.4,65.1,Yes
3619,IT,25,45500,3,46.7,51.8,No
3620,HR,48,48391,6,42.0,62.7,No
3621,IT,57,42486,8,49.9,60.0,No
3622,IT,26,47730,3,46.3,57.3,No
3623,Operations,54,67058,2,40.2,59.5,Yes
3624,Marketing,55,78362,3,50.6,29.6,Yes
3625,Marketing,51,36467,4,44.6,57.2,No
3626,IT,29,42506,3,39.3,51.4,No
3627,Finance,47,57562,3,51.5,52.5,Yes
3628,Finance,58,36036,4,31.4,44.3,No
3629,HR,55,57873,5,58.1,61.5,No
3630,HR,28,61481,5,52.3,51.7,No
3631,Operations,49,63407,8,29.9,51.5,Yes
3632,IT,49,61145,6,54.7,66.8,Yes
3633,HR,35,48577,4,45.7,89.4,No
3634,HR,59,52819,5,28.5,67.0,No
3635,IT,25,40845,8,30.1,81.1,No
3636,Operations,39,60572,4,49.6,63.6,Yes
3637,HR,46,74240,2,36.3,100.0,Yes
3638,Operations,28,60546,6,38.0,48.2,Yes
3639,Marketing,59,46659,3,45.8,35.1,No
3640,Operations,49,66937,5,49.0,78.4,Yes
3641,Finance,26,83387,4,46.7,76.0,Yes
3642,Finance,24,57917,4,37.7,37.9,No
3643,Operations,52,61653,7,39.0,62.8,Yes
3644,Finance,41,63132,2,36.5,91.9,Yes
3645,Marketing,40,35746,8,46.8,78.4,No
3646,IT,32,50066,6,46.4,41.9,Yes
3647,Finance,24,48833,8,48.2,34.6,Yes
3648,Finance,44,65018,4,46.5,89.3,Yes
3649,Operations,28,63620,7,45.9,52.3,No
3650,Marketing,44,53551,5,52.1,79.5,Yes
3651,IT,28,48113,5,45.8,75.7,Yes
3652,Operations,55,34760,9,52.1,64.6,No
3653,Operations,40,54815,4,41.9,53.8,No
3654,Marketing,30,43545,1,38.7,87.4,No
3655,IT,39,42057,5,54.6,31.3,No
3656,Marketing,46,66115,5,41.2,81.4,Yes
3657,IT,35,64863,5,44.1,60.1,Yes
3658,Marketing,46,49136,7,38.4,53.6,Yes
3659,Operations,40,36171,8,60.9,63.2,Yes
3660,Operations,36,45090,7,32.8,81.9,No
3661,HR,37,66919,9,52.9,46.3,No
3662,Finance,48,60612,4,30.1,70.0,No
3663,Marketing,31,49338,6,42.0,74.0,No
3664,HR,25,55705,7,50.9,62.0,No
3665,Finance,40,30102,4,58.4,48.4,No
3666,Marketing,49,29193,7,43.1,52.7,No
3667,IT,42,78725,5,40.7,91.7,Yes
3668,Finance,35,61078,5,46.6,79.2,Yes
3669,Operations,54,55019,3,58.2,74.0,No
3670,HR,31,50236,5,46.4,96.9,Yes
3671,Finance,40,33857,4,49.1,53.2,No
3672,Finance,51,66918,1,39.9,64.8,Yes
3673,Operations,43,41357,8,52.3,65.7,No
3674,Marketing,24,63450,8,32.5,83.5,Yes
3675,IT,58,56584,3,55.0,40.5,Yes
3676,Operations,39,54374,4,55.6,66.2,Yes
3677,IT,32,39371,6,61.2,65.0,Yes
3678,Marketing,23,39531,5,55.6,77.4,Yes
3679,Finance,33,59679,5,40.7,58.5,No
3680,IT,27,55950,6,56.7,83.2,No
3681,HR,50,55566,3,54.0,71.1,Yes
3682,HR,51,58432,9,39.2,53.3,Yes
3683,Operations,23,31759,5,46.7,73.7,No
3684,Marketing,30,67181,5,21.7,63.2,No
3685,Operations,23,50729,3,34.0,72.3,Yes
3686,Operations,50,69035,2,51.6,47.2,No
3687,Operations,54,30900,2,58.1,60.9,Yes
3688,HR,31,61828,7,51.6,80.3,No
3689,HR,55,61714,5,45.4,86.1,Yes
3690,Operations,29,37166,9,36.7,71.6,Yes
3691,HR,58,47328,3,50.2,61.5,No
3692,Marketing,54,42285,7,29.7,56.8,Yes
3693,Operations,27,65358,7,49.1,54.5,No
3694,HR,40,58706,6,37.8,54.5,No
3695,IT,53,74186,5,51.0,52.3,No
3696,Operations,48,57435,9,51.4,63.7,Yes
3697,Operations,22,63786,5,40.5,56.2,Yes
3698,Marketing,54,69064,5,52.5,73.3,No
3699,Finance,53,61653,3,31.0,70.4,Yes
3700,Finance,26,50389,5,43.9,81.5,No
3701,Marketing,38,48156,4,51.3,73.5,No
3702,Marketing,29,54043,5,50.0,77.6,No
3703,Marketing,55,64559,2,40.6,52.7,Yes
3704,Finance,30,45806,6,52.1,72.3,No
3705,Marketing,44,62825,4,52.4,68.7,Yes
3706,HR,56,58871,2,35.6,35.4,Yes
3707,Operations,28,39960,4,44.1,64.2,No
3708,Operations,36,62242,2,46.6,49.9,No
3709,IT,41,56703,5,46.4,42.2,Yes
3710,IT,46,48393,4,51.5,60.3,No
3711,Operations,24,56529,3,41.7,55.5,Yes
3712,HR,45,48860,4,58.1,53.7,No
3713,Finance,55,57972,6,41.8,43.4,No
3714,Finance,43,52984,5,35.9,91.7,No
3715,HR,32,36640,4,43.2,46.3,Yes
3716,Finance,29,53343,4,47.0,59.9,No
3717,Marketing,56,49687,6,35.6,75.2,Yes
3718,Operations,59,62627,4,42.5,79.7,No
3719,Operations,29,65557,4,35.1,48.5,Yes
3720,HR,58,48891,5,50.6,61.7,No
3721,Finance,48,45527,8,43.6,73.3,No
3722,IT,49,34838,5,25.9,69.5,Yes
3723,IT,55,45231,7,53.3,70.7,No
3724,Finance,53,51120,8,35.6,47.1,No
3725,IT,36,38928,4,66.3,52.6,No
3726,HR,38,65717,3,39.5,62.7,No
3727,HR,54,58145,3,40.4,60.3,Yes
3728,Finance,37,53554,5,46.3,67.5,Yes
3729,IT,50,54799,2,25.7,49.1,No
3730,HR,30,58672,6,48.5,79.6,No
3731,HR,54,62597,7,50.6,47.1,No
3732,Marketing,50,64708,7,52.3,68.5,Yes
3733,Marketing,34,51290,2,47.2,52.8,No
3734,HR,42,53296,5,45.7,61.0,No
3735,Finance,42,57075,6,32.9,42.9,Yes
3736,Operations,26,52806,5,48.9,62.5,No
3737,Operations,31,65467,3,44.7,75.0,Yes
3738,HR,27,69727,4,41.6,84.0,No
3739,HR,34,59128,4,36.7,63.5,No
3740,HR,22,44101,3,48.8,46.7,No
3741,Finance,41,61100,7,42.4,77.2,Yes
3742,Marketing,29,59604,5,29.9,70.2,Yes
3743,HR,31,43095,7,43.2,62.5,No
3744,HR,30,59591,5,38.8,56.9,Yes
3745,IT,24,48469,2,52.0,63.2,No
3746,Finance,32,63953,4,43.7,65.4,No
3747,HR,33,61003,4,42.9,77.1,Yes
3748,IT,31,57675,2,47.5,52.3,Yes
3749,Operations,46,55462,6,58.4,54.9,No
3750,HR,46,29399,4,48.2,61.5,No
3751,HR,32,40428,6,38.7,44.6,No
3752,IT,57,53430,4,32.5,75.3,Yes
3753,Finance,47,73232,2,55.6,73.9,No
3754,HR,35,61776,4,25.4,69.5,Yes
3755,Operations,22,76768,1,44.8,100.0,Yes
3756,HR,25,55995,9,63.8,75.2,Yes
3757,Operations,51,54629,2,30.8,85.2,No
3758,Marketing,33,72101,5,36.1,65.9,Yes
3759,Marketing,56,53089,6,46.6,56.8,Yes
3760,Operations,34,43162,5,38.6,43.4,No
3761,Finance,52,58801,4,44.1,69.6,No
3762,HR,59,68470,3,48.4,73.1,No
3763,HR,44,45088,7,49.6,78.9,No
3764,Marketing,25,62068,2,53.9,57.5,No
3765,Operations,37,53881,0,32.3,75.0,No
3766,HR,28,60416,5,55.1,45.5,Yes
3767,HR,43,58762,4,55.8,66.4,Yes
3768,Finance,50,50028,3,51.8,73.3,Yes
3769,IT,32,53725,3,35.9,74.7,Yes
3770,Marketing,54,50761,7,35.5,77.3,Yes
3771,Marketing,50,56424,6,47.4,73.0,No
3772,IT,33,44846,5,50.2,66.7,Yes
3773,HR,28,47714,4,54.4,83.6,Yes
3774,Finance,47,50032,4,41.2,64.2,No
3775,Finance,30,59700,6,50.0,64.8,No
3776,Marketing,55,38013,6,49.6,88.7,Yes
3777,Finance,34,53714,3,39.8,23.1,No
3778,IT,57,46501,3,41.5,73.6,Yes
3779,HR,46,50063,3,32.2,74.1,Yes
3780,IT,45,47077,1,36.5,58.7,No
3781,Operations,38,57334,6,40.0,65.3,No
3782,Marketing,23,53114,5,49.2,64.8,Yes
3783,Finance,34,63539,6,63.1,61.8,Yes
3784,Operations,52,59820,3,48.9,64.1,No
3785,Finance,50,36555,4,35.0,70.7,No
3786,HR,49,43480,6,41.2,56.1,No
3787,HR,48,52922,8,53.4,64.9,No
3788,HR,36,54484,5,38.6,44.8,Yes
3789,Finance,52,44538,1,57.0,55.8,Yes
3790,Operations,36,70647,4,50.5,48.7,Yes
3791,HR,54,65376,5,43.0,67.3,Yes
3792,Operations,41,35263,5,29.7,49.4,Yes
3793,Finance,33,59145,4,53.1,44.1,No
3794,Operations,58,54450,5,50.1,44.2,Yes
3795,Finance,30,69926,10,48.8,49.5,No
3796,Finance,44,36161,3,66.4,80.5,Yes
3797,Marketing,29,79718,4,37.5,88.0,No
3798,Finance,53,44884,10,57.2,59.9,Yes
3799,Finance,35,59542,2,43.5,42.6,No
3800,IT,48,47723,3,47.0,60.5,Yes
3801,HR,46,50486,3,47.5,85.8,Yes
3802,Marketing,34,34726,6,51.7,68.4,Yes
3803,Marketing,42,69362,3,39.3,43.1,Yes
3804,Marketing,52,51764,5,64.2,92.4,Yes
3805,IT,58,52580,11,36.2,59.6,No
3806,Finance,26,82749,6,42.1,57.0,No
3807,HR,34,66513,1,59.7,82.6,No
3808,Operations,49,46979,7,54.4,69.2,No
3809,Finance,46,47676,3,42.1,84.3,No
3810,IT,56,58117,3,50.4,62.9,No
3811,Finance,28,64248,4,36.4,63.9,Yes
3812,Finance,59,76029,5,38.5,57.9,Yes
3813,IT,53,35702,5,42.1,67.3,Yes
3814,Marketing,24,63724,6,56.4,64.4,Yes
3815,Marketing,58,65652,7,28.2,54.4,No
3816,HR,43,45525,4,52.0,39.6,No
3817,HR,29,50676,8,41.8,72.1,Yes
3818,Marketing,38,35436,8,50.0,69.8,Yes
3819,Operations,48,48989,8,49.7,61.0,Yes
3820,Finance,54,57785,1,44.8,79.2,Yes
3821,Operations,38,74129,6,39.0,67.2,Yes
3822,Finance,33,75236,7,39.7,71.5,Yes
3823,Marketing,48,42648,0,42.5,64.9,Yes
3824,HR,29,72494,8,32.0,41.2,No
3825,HR,44,31607,4,45.7,84.6,Yes
3826,Operations,50,47980,6,39.4,70.7,Yes
3827,HR,41,51378,4,41.3,45.1,No
3828,Marketing,37,58021,7,43.4,58.2,No
3829,Operations,38,56278,11,51.0,73.6,No
3830,Finance,37,59388,8,54.9,87.7,No
3831,HR,40,52804,10,56.0,69.3,Yes
3832,IT,29,66515,4,48.3,76.1,Yes
3833,HR,59,63302,4,41.9,89.7,Yes
3834,Finance,59,51525,5,34.5,89.0,No
3835,Operations,50,65108,7,64.5,69.0,Yes
3836,Finance,57,79821,3,59.2,74.9,Yes
3837,IT,47,46920,6,52.1,50.3,No
3838,Marketing,52,75104,5,50.3,64.2,Yes
3839,HR,33,47998,5,42.2,71.1,Yes
3840,Operations,38,71923,4,46.0,58.7,No
3841,Marketing,36,48448,3,52.4,45.1,Yes
3842,Finance,30,64187,5,29.9,64.4,Yes
3843,Operations,33,57155,7,40.1,38.5,No
3844,Marketing,53,33576,3,45.1,87.7,No
3845,Operations,46,77986,3,29.6,64.1,No
3846,IT,39,44254,5,33.1,80.9,Yes
3847,IT,36,39764,2,39.7,51.8,Yes
3848,HR,53,47326,5,45.7,57.5,Yes
3849,HR,27,85374,4,57.1,73.8,Yes
3850,IT,56,39955,2,41.4,87.4,Yes
3851,Operations,55,57138,3,60.0,67.8,No
3852,IT,59,41522,6,39.2,52.6,Yes
3853,HR,26,43579,8,44.0,78.1,No
3854,IT,39,35806,9,33.2,48.9,No
3855,IT,37,58782,5,41.5,84.5,No
3856,Operations,29,53065,5,29.8,80.9,No
3857,Marketing,46,41423,3,72.1,53.6,No
3858,HR,53,65478,6,36.6,63.1,No
3859,Operations,47,66744,4,47.9,57.3,No
3860,IT,43,59886,4,41.2,70.7,No
3861,IT,52,69048,5,43.1,72.0,No
3862,Marketing,31,50811,2,44.4,39.3,Yes
3863,HR,33,58868,6,52.6,72.8,Yes
3864,HR,49,50858,3,49.1,63.5,No
3865,Finance,27,36912,7,46.9,46.7,No
3866,HR,41,57630,2,49.6,74.1,Yes
3867,Marketing,26,56904,8,48.0,88.8,Yes
3868,Finance,44,54637,7,34.8,66.7,Yes
3869,Finance,30,59486,4,43.0,86.0,No
3870,IT,50,71942,2,50.5,77.3,Yes
3871,IT,37,52546,2,40.2,77.5,No
3872,HR,43,43513,10,47.9,72.0,No
3873,Finance,29,52026,5,53.8,61.7,Yes
3874,IT,41,53357,5,39.4,53.9,Yes
3875,Marketing,35,66803,3,53.1,100.0,No
3876,IT,58,56279,5,44.2,67.6,Yes
3877,IT,55,41221,5,45.6,67.3,No
3878,Finance,32,64665,4,51.8,81.3,No
3879,Finance,54,62741,7,49.7,36.6,Yes
3880,Operations,52,56285,2,23.2,73.6,Yes
3881,Marketing,55,66378,7,30.3,85.2,Yes
3882,Finance,28,68387,6,49.3,84.8,No
3883,HR,44,50470,1,43.9,73.6,Yes
3884,Marketing,28,44198,7,32.2,49.9,Yes
3885,Marketing,46,54857,4,39.7,78.5,Yes
3886,Finance,24,61439,4,31.4,48.3,No
3887,Marketing,59,53735,1,44.2,87.6,No
3888,Finance,41,43138,5,55.1,76.7,No
3889,IT,55,56952,5,39.3,59.3,No
3890,Operations,51,30597,5,47.0,81.2,Yes
3891,IT,38,51106,7,44.2,62.7,Yes
3892,Finance,31,65213,3,57.8,66.5,No
3893,Finance,56,65865,7,55.1,75.8,Yes
3894,IT,41,25000,1,32.3,64.2,No
3895,HR,39,52688,4,43.5,61.7,No
3896,HR,48,62191,6,37.9,55.6,Yes
3897,HR,57,40887,3,40.2,79.2,Yes
3898,Finance,44,50536,3,51.3,65.7,No
3899,Marketing,53,69492,3,46.5,80.7,Yes
3900,Finance,31,49190,3,51.2,56.4,No
3901,Marketing,32,74183,6,26.7,50.4,Yes
3902,IT,59,46105,3,52.4,81.5,No
3903,Operations,27,71918,5,48.4,48.9,No
3904,Marketing,55,55402,8,57.9,56.7,Yes
3905,HR,57,44460,4,40.1,73.9,Yes
3906,Finance,58,71958,5,53.6,92.1,Yes
3907,IT,38,40522,2,47.3,70.5,Yes
3908,HR,33,45448,3,46.1,49.1,No
3909,IT,42,60879,7,41.1,51.4,No
3910,Operations,40,55969,8,44.2,65.0,Yes
3911,Finance,24,58287,5,37.2,74.6,Yes
3912,Finance,39,50580,5,41.8,50.8,No
3913,Operations,40,40607,4,40.3,51.6,No
3914,Finance,27,47172,5,42.7,64.1,Yes
3915,Marketing,37,70844,2,43.5,75.6,Yes
3916,IT,29,38956,8,43.7,45.6,Yes
3917,HR,39,74733,5,44.9,29.5,No
3918,Operations,33,58790,1,44.9,63.6,Yes
3919,Marketing,31,47838,5,45.9,100.0,Yes
3920,HR,28,30975,6,44.8,58.0,Yes
3921,HR,22,32551,5,42.8,82.7,Yes
3922,Operations,57,50729,6,48.4,49.7,Yes
3923,Marketing,42,49275,10,54.7,66.9,Yes
3924,HR,58,56412,4,42.3,81.4,Yes
3925,HR,45,75629,7,40.7,63.0,Yes
3926,Marketing,46,61451,4,48.0,47.1,No
3927,Finance,28,53455,6,45.9,65.9,No
3928,HR,38,69602,1,37.3,77.3,No
3929,IT,50,56807,5,39.0,94.6,Yes
3930,Marketing,51,74196,3,40.2,45.0,No
3931,HR,28,46934,7,36.7,70.2,Yes
3932,Operations,54,41226,7,48.5,52.3,Yes
3933,IT,28,30996,4,51.1,67.4,No
3934,HR,45,53735,5,38.5,52.1,No
3935,IT,32,40184,7,34.1,55.0,Yes
3936,IT,30,40014,5,46.4,89.3,No
3937,Finance,33,67411,1,45.2,66.0,No
3938,IT,56,34334,6,63.4,45.7,No
3939,Finance,25,56242,8,50.3,62.5,Yes
3940,Marketing,57,54001,6,36.0,74.9,No
3941,Finance,49,56105,3,37.4,68.2,No
3942,Operations,34,71609,7,47.5,72.0,No
3943,HR,44,45091,7,44.6,93.6,Yes
3944,Marketing,40,71619,2,44.1,79.6,Yes
3945,Marketing,58,33877,5,45.5,86.0,Yes
3946,Operations,45,62808,7,51.2,70.8,No
3947,Finance,37,72716,5,59.8,78.1,No
3948,HR,54,25000,6,55.6,54.7,No
3949,Finance,33,54575,2,36.9,76.2,No
3950,IT,55,53599,8,40.7,88.4,No
3951,Finance,28,55862,6,26.2,68.3,No
3952,Marketing,32,75538,5,46.7,58.7,Yes
3953,HR,52,45836,7,40.8,85.0,Yes
3954,Finance,50,40785,7,44.8,53.1,No
3955,HR,34,55949,5,38.4,99.4,No
3956,HR,52,68491,7,38.3,70.0,Yes
3957,IT,23,61703,6,32.7,41.0,No
3958,IT,36,55411,8,42.4,71.8,Yes
3959,Marketing,32,52249,8,49.6,86.2,Yes
3960,Operations,55,30916,9,39.6,81.9,Yes
3961,HR,25,62030,7,50.2,65.6,No
3962,Operations,32,63464,0,39.5,67.3,Yes
3963,Marketing,50,46691,5,45.0,81.8,Yes
3964,HR,23,49423,8,55.8,35.8,No
3965,HR,37,42421,1,41.1,56.7,Yes
3966,Operations,34,65417,4,46.8,54.4,Yes
3967,Finance,58,50609,4,47.1,77.7,No
3968,IT,38,53208,1,47.2,51.9,No
3969,Finance,42,62551,5,49.2,54.4,No
3970,Operations,40,58923,3,47.0,58.3,Yes
3971,IT,28,61759,5,36.8,52.6,Yes
3972,Finance,59,57098,2,41.7,81.0,No
3973,IT,29,57365,4,49.6,58.0,No
3974,HR,34,57251,11,50.6,73.2,No
3975,Finance,58,60434,8,39.1,57.2,No
